1.5 3.953e-05
2.5 3.27938e-05
3.5 2.9112e-05
4.5 2.63333e-05
5.5 2.3023e-05
6.5 2.14329e-05
7.5 1.99011e-05
8.5 1.8247e-05
9.5 1.69002e-05
10.5 1.59897e-05
11.5 1.54157e-05
12.5 1.45874e-05
13.5 1.39168e-05
14.5 1.32976e-05
15.5 1.27628e-05
16.5 1.23014e-05
17.5 1.18166e-05
18.5 1.15181e-05
19.5 1.11993e-05
20.5 1.07601e-05
21.5 1.03582e-05
22.5 1.00689e-05
23.5 9.93719e-06
24.5 9.55747e-06
25.5 9.27524e-06
26.5 8.97586e-06
27.5 8.7732e-06
28.5 8.6424e-06
29.5 8.27594e-06
30.5 8.11156e-06
31.5 7.79393e-06
32.5 7.63617e-06
33.5 7.46958e-06
34.5 7.11861e-06
35.5 6.93004e-06
36.5 6.88836e-06
37.5 6.38064e-06
38.5 6.42225e-06
39.5 6.00549e-06
40.5 5.9527e-06
41.5 5.70774e-06
42.5 5.47605e-06
43.5 5.30653e-06
44.5 5.23742e-06
45.5 4.7369e-06
46.5 4.4434e-06
47.5 4.33617e-06
48.5 4.32691e-06
49.5 4.22865e-06
50.5 4.1873e-06
51.5 4.04219e-06
52.5 3.92888e-06
53.5 3.74161e-06
54.5 3.70179e-06
55.5 3.68078e-06
56.5 3.48206e-06
57.5 3.34401e-06
58.5 3.21367e-06
59.5 3.20877e-06
60.5 3.11588e-06
61.5 3.17489e-06
62.5 3.04498e-06
63.5 2.89682e-06
64.5 2.7899e-06
65.5 2.64556e-06
66.5 2.60875e-06
67.5 2.53249e-06
68.5 2.4758e-06
69.5 2.38443e-06
70.5 2.4296e-06
71.5 2.27046e-06
72.5 2.18818e-06
73.5 2.17853e-06
74.5 2.11533e-06
75.5 2.10577e-06
76.5 2.1152e-06
77.5 2.13965e-06
78.5 2.13318e-06
79.5 2.08638e-06
80.5 2.09955e-06
81.5 2.098e-06
82.5 1.96625e-06
83.5 1.88138e-06
84.5 1.84494e-06
85.5 1.69218e-06
86.5 1.71328e-06
87.5 1.63612e-06
88.5 1.51283e-06
89.5 1.52507e-06
90.5 1.4562e-06
91.5 1.56721e-06
92.5 1.73025e-06
93.5 1.87093e-06
94.5 2.00542e-06
95.5 2.23878e-06
96.5 2.39485e-06
97.5 2.6947e-06
98.5 4.44461e-06
99.5 4.39643e-06
100.5 4.37056e-06
101.5 4.30823e-06
102.5 4.41686e-06
103.5 4.53369e-06
104.5 4.30253e-06
105.5 4.16307e-06
106.5 3.92507e-06
107.5 3.77589e-06
108.5 3.66069e-06
109.5 3.58257e-06
110.5 3.50535e-06
111.5 3.35547e-06
112.5 3.29942e-06
113.5 3.14908e-06
114.5 3.07169e-06
115.5 2.981e-06
116.5 2.90964e-06
117.5 2.83631e-06
118.5 2.75422e-06
119.5 2.68333e-06
120.5 2.58983e-06
121.5 2.57548e-06
122.5 2.50585e-06
123.5 2.41459e-06
124.5 2.37962e-06
125.5 2.3096e-06
126.5 2.24986e-06
127.5 2.2069e-06
128.5 2.14034e-06
129.5 2.10177e-06
130.5 2.02986e-06
131.5 1.98543e-06
132.5 1.93807e-06
133.5 1.88607e-06
134.5 1.85261e-06
135.5 1.80035e-06
136.5 1.76816e-06
137.5 1.72402e-06
138.5 1.68111e-06
139.5 1.63497e-06
140.5 1.61047e-06
141.5 1.5793e-06
142.5 1.55052e-06
143.5 1.52662e-06
144.5 1.54084e-06
145.5 1.62941e-06
146.5 1.66726e-06
147.5 1.57751e-06
148.5 1.48656e-06
149.5 1.42083e-06
150.5 1.39805e-06
151.5 1.33988e-06
152.5 1.31821e-06
153.5 1.27832e-06
154.5 1.24276e-06
155.5 1.20847e-06
156.5 1.17947e-06
157.5 1.15601e-06
158.5 1.12709e-06
159.5 1.11134e-06
160.5 1.08577e-06
161.5 1.0654e-06
162.5 1.04106e-06
163.5 1.01862e-06
164.5 1.00209e-06
165.5 9.8165e-07
166.5 9.56723e-07
167.5 9.32692e-07
168.5 9.20254e-07
169.5 9.00897e-07
170.5 8.76616e-07
171.5 8.64608e-07
172.5 8.59035e-07
173.5 8.48994e-07
174.5 8.09933e-07
175.5 8.02833e-07
176.5 7.8757e-07
177.5 7.69567e-07
178.5 7.54164e-07
179.5 7.41667e-07
180.5 7.31208e-07
181.5 7.13989e-07
182.5 6.97602e-07
183.5 6.93788e-07
184.5 6.8694e-07
185.5 6.64819e-07
186.5 6.64189e-07
187.5 6.54843e-07
188.5 6.4213e-07
189.5 6.28229e-07
190.5 6.13846e-07
191.5 6.03413e-07
192.5 5.9769e-07
193.5 5.8314e-07
194.5 5.72201e-07
195.5 5.68302e-07
196.5 5.56468e-07
197.5 5.447e-07
198.5 5.38145e-07
199.5 5.29173e-07
200.5 5.22746e-07
201.5 5.08994e-07
202.5 5.08678e-07
203.5 4.95698e-07
204.5 4.91026e-07
205.5 4.83967e-07
206.5 4.82602e-07
207.5 4.7156e-07
208.5 4.58923e-07
209.5 4.5142e-07
210.5 4.47104e-07
211.5 4.37937e-07
212.5 4.36288e-07
213.5 4.27994e-07
214.5 4.20427e-07
215.5 4.14077e-07
216.5 4.08717e-07
217.5 4.04778e-07
218.5 3.98716e-07
219.5 3.9569e-07
220.5 3.89844e-07
221.5 3.9088e-07
222.5 3.86474e-07
223.5 3.95924e-07
224.5 5.35107e-07
225.5 1.13425e-06
