WAVELENGTH,FLUX,STATERROR,SYSERROR,FWHM,DATAQUAL,TOTEXP,WAVELENGTH [um]
6890.17334,1.7879e-09,3.6607e-13,1.7879e-11,9.765136,1,2.4,0.6890173340000002
6895.056152,1.7941e-09,3.6717e-13,1.7941e-11,9.765137,1,2.4,0.6895056152000001
6899.938477,1.7938e-09,3.67e-13,1.7938e-11,9.765137,1,2.4,0.6899938477
6904.821289,1.7858e-09,3.653e-13,1.7858e-11,9.765136,1,2.4,0.6904821289000002
6909.703613,1.7787e-09,3.6391e-13,1.7787e-11,9.765137,1,2.4,0.6909703613000001
6914.586426,1.7761e-09,3.638e-13,1.7761e-11,9.765625,1,2.4,0.6914586426000001
6919.469238,1.7737e-09,3.6379e-13,1.7737e-11,9.765136,1,2.4,0.6919469238000001
6924.351562,1.768e-09,3.6334e-13,1.768e-11,9.765137,1,2.4,0.6924351562000001
6929.234375,1.7635e-09,3.6328e-13,1.7635e-11,9.765626,1,2.4,0.6929234375000001
6934.117188,1.7595e-09,3.6324e-13,1.7595e-11,9.765625,1,2.4,0.6934117188000002
6939.0,1.7532e-09,3.6249e-13,1.7532e-11,9.765624,1,2.4,0.6939000000000001
6943.882812,1.752e-09,3.6235e-13,1.752e-11,9.765625,1,2.4,0.6943882812000001
6948.765625,1.748e-09,3.6118e-13,1.748e-11,9.765626,1,2.4,0.6948765625000001
6953.648438,1.7473e-09,3.6101e-13,1.7473e-11,9.765625,1,2.4,0.6953648438000002
6958.53125,1.7419e-09,3.5995e-13,1.7419e-11,9.765624,1,2.4,0.6958531250000001
6963.414062,1.7414e-09,3.6011e-13,1.7414e-11,9.765625,1,2.4,0.6963414062000001
6968.296875,1.7388e-09,3.6045e-13,1.7388e-11,9.766114,1,2.4,0.6968296875000002
6973.180176,1.7348e-09,3.6037e-13,1.7348e-11,9.766113,1,2.4,0.6973180176000001
6978.062988,1.732e-09,3.6023e-13,1.732e-11,9.765625,1,2.4,0.6978062988000001
6982.945801,1.7259e-09,3.594e-13,1.7259e-11,9.765625,1,2.4,0.6982945801000001
6987.828613,1.7186e-09,3.5829e-13,1.7186e-11,9.766113,1,2.4,0.6987828613000001
6992.711914,1.7123e-09,3.5701e-13,1.7123e-11,9.766114,1,2.4,0.6992711914000002
6997.594727,1.7072e-09,3.5542e-13,1.7072e-11,9.766113,1,2.4,0.6997594727
7002.478027,1.7006e-09,3.5416e-13,1.7006e-11,9.766113,1,2.4,0.7002478027000001
7007.36084,1.7031e-09,3.5524e-13,1.7031e-11,9.766114,1,2.4,0.7007360840000002
7012.244141,1.7028e-09,3.5594e-13,1.7028e-11,9.766113,1,2.4,0.7012244141000001
7017.126953,1.6973e-09,3.5561e-13,1.6973e-11,9.766113,1,2.4,0.7017126953000001
7022.010254,1.6885e-09,3.5447e-13,1.6885e-11,9.766113,1,2.4,0.7022010254000001
7026.893066,1.6849e-09,3.5337e-13,1.6849e-11,9.766113,1,2.4,0.7026893066000001
7031.776367,1.681e-09,3.5239e-13,1.681e-11,9.766602,1,2.4,0.7031776367000002
7036.659668,1.677e-09,3.5111e-13,1.677e-11,9.766602,1,2.4,0.7036659668000002
7041.542969,1.6769e-09,3.5063e-13,1.6769e-11,9.766113,1,2.4,0.7041542969000001
7046.425781,1.6791e-09,3.5138e-13,1.6791e-11,9.766113,1,2.4,0.7046425781000001
7051.309082,1.6778e-09,3.5193e-13,1.6778e-11,9.766602,1,2.4,0.7051309082000001
7056.192383,1.6693e-09,3.5153e-13,1.6693e-11,9.766602,1,2.4,0.7056192383000001
7061.075684,1.6632e-09,3.5128e-13,1.6632e-11,9.766601,1,2.4,0.7061075684000002
7065.958984,1.6539e-09,3.4948e-13,1.6539e-11,9.766601,1,2.4,0.7065958984000001
7070.842285,1.649e-09,3.4781e-13,1.649e-11,9.766602,1,2.4,0.7070842285000001
7075.725586,1.6471e-09,3.4682e-13,1.6471e-11,9.766602,1,2.4,0.7075725586000001
7080.608887,1.6442e-09,3.4655e-13,1.6442e-11,9.766602,1,2.4,0.7080608887000002
7085.492188,1.6449e-09,3.4763e-13,1.6449e-11,9.766601,1,2.4,0.7085492188000001
7090.375488,1.6421e-09,3.4836e-13,1.6421e-11,9.767089,1,2.4,0.7090375488000001
7095.259277,1.6358e-09,3.4809e-13,1.6358e-11,9.76709,1,2.4,0.7095259277000001
7100.142578,1.633e-09,3.4801e-13,1.633e-11,9.766602,1,2.4,0.7100142578000002
7105.025879,1.625e-09,3.4629e-13,1.625e-11,9.766602,1,2.4,0.7105025879000001
7109.90918,1.6218e-09,3.4503e-13,1.6218e-11,9.76709,1,2.4,0.7109909180000001
7114.792969,1.6145e-09,3.4356e-13,1.6145e-11,9.76709,1,2.4,0.7114792969000001
7119.67627,1.6126e-09,3.4344e-13,1.6126e-11,9.766601,1,2.4,0.7119676270000002
7124.55957,1.6157e-09,3.4472e-13,1.6157e-11,9.767089,1,2.4,0.7124559570000002
7129.443359,1.6131e-09,3.454e-13,1.6131e-11,9.76709,1,2.4,0.7129443359000002
7134.32666,1.6119e-09,3.4645e-13,1.6119e-11,9.76709,1,2.4,0.7134326660000001
7139.210449,1.603e-09,3.4557e-13,1.603e-11,9.76709,1,2.4,0.7139210449000002
7144.09375,1.5957e-09,3.4424e-13,1.5957e-11,9.76709,1,2.4,0.7144093750000001
7148.977539,1.591e-09,3.4283e-13,1.591e-11,9.767578,1,2.4,0.7148977539000002
7153.861328,1.5904e-09,3.4216e-13,1.5904e-11,9.76709,1,2.4,0.7153861328000001
7158.744629,1.5908e-09,3.4242e-13,1.5908e-11,9.76709,1,2.4,0.7158744629000001
7163.628418,1.5866e-09,3.4184e-13,1.5866e-11,9.767578,1,2.4,0.7163628418000002
7168.512207,1.5849e-09,3.4251e-13,1.5849e-11,9.76709,1,2.4,0.7168512207000001
7173.395508,1.5818e-09,3.4373e-13,1.5818e-11,9.76709,1,2.4,0.7173395508000001
7178.279297,1.5824e-09,3.4506e-13,1.5824e-11,9.767578,1,2.4,0.7178279297000001
7183.163086,1.5794e-09,3.4496e-13,1.5794e-11,9.767578,1,2.4,0.7183163086000001
7188.046875,1.5763e-09,3.4493e-13,1.5763e-11,9.767578,1,2.4,0.7188046875000002
7192.930664,1.5711e-09,3.441e-13,1.5711e-11,9.76709,1,2.4,0.7192930664000001
7197.813965,1.5645e-09,3.4264e-13,1.5645e-11,9.76709,1,2.4,0.7197813965000002
7202.697754,1.5618e-09,3.4192e-13,1.5618e-11,9.767578,1,2.4,0.7202697754000001
7207.581543,1.5576e-09,3.411e-13,1.5576e-11,9.767578,1,2.4,0.7207581543000001
7212.465332,1.554e-09,3.412e-13,1.554e-11,9.767578,1,2.4,0.7212465332000001
7217.349121,1.5533e-09,3.422e-13,1.5533e-11,9.767578,1,2.4,0.7217349121000002
7222.23291,1.5475e-09,3.4282e-13,1.5475e-11,9.768067,1,2.4,0.7222232910000002
7227.117188,1.5465e-09,3.4411e-13,1.5465e-11,9.768067,1,2.4,0.7227117188000002
7232.000977,1.5433e-09,3.4391e-13,1.5433e-11,9.767578,1,2.4,0.7232000977000002
7236.884766,1.541e-09,3.4347e-13,1.541e-11,9.767578,1,2.4,0.7236884766000001
7241.768555,1.5368e-09,3.4277e-13,1.5368e-11,9.767578,1,2.4,0.7241768555000001
7246.652344,1.5346e-09,3.4235e-13,1.5346e-11,9.767578,1,2.4,0.7246652344000002
7251.536133,1.5306e-09,3.4176e-13,1.5306e-11,9.768066,1,2.4,0.7251536133
7256.42041,1.524e-09,3.4152e-13,1.524e-11,9.768066,1,2.4,0.7256420410000001
7261.304199,1.5253e-09,3.4315e-13,1.5253e-11,9.767578,1,2.4,0.7261304199000002
7266.187988,1.5229e-09,3.4397e-13,1.5229e-11,9.768067,1,2.4,0.7266187988000001
7271.072266,1.5208e-09,3.4494e-13,1.5208e-11,9.768067,1,2.4,0.7271072266000002
7275.956055,1.5126e-09,3.444e-13,1.5126e-11,9.767578,1,2.4,0.7275956055000001
7280.839844,1.5013e-09,3.4325e-13,1.5013e-11,9.768066,1,2.4,0.7280839844000001
7285.724121,1.5047e-09,3.4371e-13,1.5047e-11,9.768066,1,2.4,0.7285724121000001
7290.60791,1.4989e-09,3.4235e-13,1.4989e-11,9.768067,1,2.4,0.7290607910000001
7295.492188,1.4936e-09,3.4116e-13,1.4936e-11,9.768067,1,2.4,0.7295492188000001
7300.375977,1.4976e-09,3.4196e-13,1.4976e-11,9.768066,1,2.4,0.7300375977000001
7305.260254,1.4921e-09,3.4151e-13,1.4921e-11,9.768066,1,2.4,0.7305260254000001
7310.144043,1.4921e-09,3.4283e-13,1.4921e-11,9.768066,1,2.4,0.7310144043000002
7315.02832,1.4896e-09,3.439e-13,1.4896e-11,9.768555,1,2.4,0.7315028320000002
7319.912598,1.4837e-09,3.4421e-13,1.4837e-11,9.768067,1,2.4,0.7319912598000001
7324.796387,1.4809e-09,3.4497e-13,1.4809e-11,9.768066,1,2.4,0.7324796387000002
7329.680664,1.478e-09,3.4509e-13,1.478e-11,9.768554,1,2.4,0.7329680664000002
7334.564941,1.4746e-09,3.4448e-13,1.4746e-11,9.768066,1,2.4,0.7334564941000001
7339.44873,1.4709e-09,3.4374e-13,1.4709e-11,9.768067,1,2.4,0.7339448730000001
7344.333008,1.4682e-09,3.4244e-13,1.4682e-11,9.768555,1,2.4,0.7344333008000001
7349.217285,1.4656e-09,3.4157e-13,1.4656e-11,9.768554,1,2.4,0.7349217285000001
7354.101562,1.4643e-09,3.4232e-13,1.4643e-11,9.768555,1,2.4,0.7354101562000002
7358.98584,1.4645e-09,3.4396e-13,1.4645e-11,9.768067,1,2.4,0.7358985840000002
7363.869629,1.4605e-09,3.447e-13,1.4605e-11,9.768066,1,2.4,0.7363869629000002
7368.753906,1.4567e-09,3.453e-13,1.4567e-11,9.768555,1,2.4,0.7368753906000002
7373.638184,1.4547e-09,3.455e-13,1.4547e-11,9.768555,1,2.4,0.7373638184000002
7378.522461,1.4517e-09,3.4453e-13,1.4517e-11,9.768554,1,2.4,0.7378522461000001
7383.406738,1.4445e-09,3.425e-13,1.4445e-11,9.768555,1,2.4,0.7383406738000001
7388.291016,1.4395e-09,3.4104e-13,1.4395e-11,9.768555,1,2.4,0.7388291016000001
7393.175293,1.4372e-09,3.408e-13,1.4372e-11,9.768554,1,2.4,0.7393175293000002
7398.05957,1.4353e-09,3.4097e-13,1.4353e-11,9.768555,1,2.4,0.7398059570000002
7402.943848,1.4328e-09,3.4127e-13,1.4328e-11,9.768555,1,2.4,0.7402943848000001
7407.828125,1.4303e-09,3.4206e-13,1.4303e-11,9.768554,1,2.4,0.7407828125000001
7412.712402,1.4259e-09,3.4233e-13,1.4259e-11,9.768555,1,2.4,0.7412712402000001
7417.59668,1.4236e-09,3.427e-13,1.4236e-11,9.768555,1,2.4,0.7417596680000001
7422.480957,1.4181e-09,3.427e-13,1.4181e-11,9.769043,1,2.4,0.7422480957000002
7427.365723,1.4137e-09,3.4228e-13,1.4137e-11,9.769043,1,2.4,0.7427365723000001
7432.25,1.4128e-09,3.4179e-13,1.4128e-11,9.768554,1,2.4,0.7432250000000001
7437.134277,1.4096e-09,3.4042e-13,1.4096e-11,9.768555,1,2.4,0.7437134277000002
7442.018555,1.4021e-09,3.3828e-13,1.4021e-11,9.768555,1,2.4,0.7442018555000001
7446.902832,1.4022e-09,3.3815e-13,1.4022e-11,9.769043,1,2.4,0.7446902832000001
7451.787598,1.4034e-09,3.3847e-13,1.4034e-11,9.769043,1,2.4,0.7451787598000001
7456.671875,1.4008e-09,3.3867e-13,1.4008e-11,9.768554,1,2.4,0.7456671875000002
7461.556152,1.3983e-09,3.3919e-13,1.3983e-11,9.768555,1,2.4,0.7461556152000002
7466.44043,1.393e-09,3.3941e-13,1.393e-11,9.769043,1,2.4,0.7466440430000001
7471.325195,1.3924e-09,3.4067e-13,1.3924e-11,9.769043,1,2.4,0.7471325195000001
7476.209473,1.3897e-09,3.4033e-13,1.3897e-11,9.768555,1,2.4,0.7476209473000002
7481.09375,1.3851e-09,3.3849e-13,1.3851e-11,9.769043,1,2.4,0.7481093750000002
7485.978516,1.3831e-09,3.3681e-13,1.3831e-11,9.769043,1,2.4,0.7485978516000001
7490.862793,1.3808e-09,3.3573e-13,1.3808e-11,9.768554,1,2.4,0.7490862793000002
7495.74707,1.3783e-09,3.3538e-13,1.3783e-11,9.769043,1,2.4,0.7495747070000002
7500.631836,1.3772e-09,3.3616e-13,1.3772e-11,9.769043,1,2.4,0.7500631836000001
7505.516113,1.3729e-09,3.3696e-13,1.3729e-11,9.769043,1,2.4,0.7505516113000001
7510.400879,1.3675e-09,3.3776e-13,1.3675e-11,9.769043,1,2.4,0.7510400879000001
7515.285156,1.365e-09,3.3816e-13,1.365e-11,9.769043,1,2.4,0.7515285156000001
7520.169922,1.365e-09,3.3754e-13,1.365e-11,9.769043,1,2.4,0.7520169922000002
7525.054199,1.3618e-09,3.3588e-13,1.3618e-11,9.769043,1,2.4,0.7525054199000002
7529.938965,1.3536e-09,3.3293e-13,1.3536e-11,9.769043,1,2.4,0.7529938965000001
7534.823242,1.3511e-09,3.3154e-13,1.3511e-11,9.769043,1,2.4,0.7534823242000002
7539.708008,1.3517e-09,3.319e-13,1.3517e-11,9.769043,1,2.4,0.7539708008000001
7544.592285,1.351e-09,3.3338e-13,1.351e-11,9.769043,1,2.4,0.7544592285000001
7549.477051,1.3496e-09,3.3525e-13,1.3496e-11,9.769531,1,2.4,0.7549477051000001
7554.361816,1.3491e-09,3.3717e-13,1.3491e-11,9.769043,1,2.4,0.7554361816000001
7559.246094,1.3411e-09,3.3724e-13,1.3411e-11,9.769043,1,2.4,0.7559246094000002
7564.130859,1.3318e-09,3.356e-13,1.3318e-11,9.769043,1,2.4,0.7564130859000001
7569.015137,1.3302e-09,3.3436e-13,1.3302e-11,9.769043,1,2.4,0.7569015137000001
7573.899902,1.3315e-09,3.3304e-13,1.3315e-11,9.769531,1,2.4,0.7573899902000002
7578.784668,1.3275e-09,3.3046e-13,1.3275e-11,9.769043,1,2.4,0.7578784668000002
7583.668945,1.3223e-09,3.2931e-13,1.3223e-11,9.769043,1,2.4,0.7583668945000002
7588.553711,1.3259e-09,3.3175e-13,1.3259e-11,9.769532,1,2.4,0.7588553711000001
7593.438477,1.3242e-09,3.3428e-13,1.3242e-11,9.769531,1,2.4,0.7593438477000001
7598.323242,1.3176e-09,3.3568e-13,1.3176e-11,9.769043,1,2.4,0.7598323242000001
7603.20752,1.3168e-09,3.3671e-13,1.3168e-11,9.769043,1,2.4,0.7603207520000002
7608.092285,1.315e-09,3.3611e-13,1.315e-11,9.769531,1,2.4,0.7608092285000001
7612.977051,1.3135e-09,3.3463e-13,1.3135e-11,9.769531,1,2.4,0.7612977051000002
7617.861816,1.3093e-09,3.3237e-13,1.3093e-11,9.769043,1,2.4,0.7617861816000001
7622.746094,1.3023e-09,3.295e-13,1.3023e-11,9.769043,1,2.4,0.7622746094000001
7627.630859,1.2997e-09,3.2803e-13,1.2997e-11,9.769531,1,2.4,0.7627630859000001
7632.515625,1.2987e-09,3.2787e-13,1.2987e-11,9.769532,1,2.4,0.7632515625000001
7637.400391,1.2956e-09,3.2766e-13,1.2956e-11,9.769531,1,2.4,0.7637400391000001
7642.285156,1.2925e-09,3.2824e-13,1.2925e-11,9.769043,1,2.4,0.7642285156000002
7647.169434,1.2918e-09,3.304e-13,1.2918e-11,9.769043,1,2.4,0.7647169434000002
7652.054199,1.2938e-09,3.3407e-13,1.2938e-11,9.769531,1,2.4,0.7652054199000001
7656.938965,1.291e-09,3.3689e-13,1.291e-11,9.769531,1,2.4,0.7656938965000002
7661.82373,1.2884e-09,3.3853e-13,1.2884e-11,9.769531,1,2.4,0.7661823730000001
7666.708496,1.2828e-09,3.378e-13,1.2828e-11,9.769532,1,2.4,0.7666708496000002
7671.593262,1.2808e-09,3.3626e-13,1.2808e-11,9.769531,1,2.4,0.7671593262000002
7676.478027,1.2781e-09,3.3388e-13,1.2781e-11,9.769531,1,2.4,0.7676478027000001
7681.362793,1.2717e-09,3.3047e-13,1.2717e-11,9.769043,1,2.4,0.7681362793000002
7686.24707,1.2679e-09,3.2849e-13,1.2679e-11,9.769043,1,2.4,0.7686247070000002
7691.131836,1.2654e-09,3.2881e-13,1.2654e-11,9.769532,1,2.4,0.7691131836000001
7696.016602,1.2649e-09,3.3079e-13,1.2649e-11,9.769531,1,2.4,0.7696016602000001
7700.901367,1.2641e-09,3.3379e-13,1.2641e-11,9.769531,1,2.4,0.7700901367000001
7705.786133,1.264e-09,3.3743e-13,1.264e-11,9.769531,1,2.4,0.7705786133000001
7710.670898,1.26e-09,3.3926e-13,1.26e-11,9.769531,1,2.4,0.7710670898000002
7715.555664,1.2557e-09,3.3968e-13,1.2557e-11,9.769532,1,2.4,0.7715555664000002
7720.44043,1.2553e-09,3.396e-13,1.2553e-11,9.769531,1,2.4,0.7720440430000001
7725.325195,1.2552e-09,3.3763e-13,1.2552e-11,9.769531,1,2.4,0.7725325195000001
7730.209961,1.2491e-09,3.3358e-13,1.2491e-11,9.769532,1,2.4,0.7730209961000001
7735.094727,1.245e-09,3.308e-13,1.245e-11,9.769531,1,2.4,0.7735094727000001
7739.979492,1.2454e-09,3.3068e-13,1.2454e-11,9.769531,1,2.4,0.7739979492000002
7744.864258,1.2445e-09,3.3194e-13,1.2445e-11,9.769531,1,2.4,0.7744864258000002
7749.749023,1.2422e-09,3.3465e-13,1.2422e-11,9.769531,1,2.4,0.7749749023000002
7754.633789,1.2415e-09,3.3875e-13,1.2415e-11,9.769532,1,2.4,0.7754633789000002
7759.518555,1.2344e-09,3.4117e-13,1.2344e-11,9.769531,1,2.4,0.7759518555000001
7764.40332,1.2239e-09,3.4171e-13,1.2239e-11,9.769531,1,2.4,0.7764403320000002
7769.288086,1.2084e-09,3.4028e-13,1.2084e-11,9.769532,1,2.4,0.7769288086000001
7774.172852,1.184e-09,3.3657e-13,1.184e-11,9.769531,1,2.4,0.7774172852000001
7779.057617,1.1887e-09,3.3586e-13,1.1887e-11,9.769531,1,2.4,0.7779057617000001
7783.942383,1.2003e-09,3.3477e-13,1.2003e-11,9.769531,1,2.4,0.7783942383000001
7788.827148,1.2069e-09,3.3305e-13,1.2069e-11,9.769531,1,2.4,0.7788827148000002
7793.711914,1.2125e-09,3.3239e-13,1.2125e-11,9.769532,1,2.4,0.7793711914000002
7798.59668,1.2149e-09,3.3441e-13,1.2149e-11,9.769531,1,2.4,0.7798596680000001
7803.481445,1.2125e-09,3.3795e-13,1.2125e-11,9.769531,1,2.4,0.7803481445000002
7808.366211,1.2118e-09,3.4218e-13,1.2118e-11,9.769532,1,2.4,0.7808366211000001
7813.250977,1.2123e-09,3.4617e-13,1.2123e-11,9.769531,1,2.4,0.7813250977000001
7818.135742,1.2089e-09,3.4797e-13,1.2089e-11,9.769531,1,2.4,0.7818135742000002
7823.020508,1.2035e-09,3.471e-13,1.2035e-11,9.769531,1,2.4,0.7823020508000001
7827.905273,1.1991e-09,3.4511e-13,1.1991e-11,9.769531,1,2.4,0.7827905273000002
7832.790039,1.1942e-09,3.4208e-13,1.1942e-11,9.769532,1,2.4,0.7832790039000002
7837.674805,1.1908e-09,3.3912e-13,1.1908e-11,9.769531,1,2.4,0.7837674805000001
7842.55957,1.1849e-09,3.3593e-13,1.1849e-11,9.769531,1,2.4,0.7842559570000002
7847.444336,1.1853e-09,3.3532e-13,1.1853e-11,9.77002,1,2.4,0.7847444336000001
7852.32959,1.1869e-09,3.3635e-13,1.1869e-11,9.770019,1,2.4,0.7852329590000001
7857.214355,1.1911e-09,3.3979e-13,1.1911e-11,9.769531,1,2.4,0.7857214355000002
7862.099121,1.1902e-09,3.4354e-13,1.1902e-11,9.769532,1,2.4,0.7862099121000001
7866.983887,1.1853e-09,3.4723e-13,1.1853e-11,9.769531,1,2.4,0.7866983887000002
7871.868652,1.1791e-09,3.4954e-13,1.1791e-11,9.769531,1,2.4,0.7871868652000001
7876.753418,1.1734e-09,3.5006e-13,1.1734e-11,9.769532,1,2.4,0.7876753418000002
7881.638184,1.1687e-09,3.4875e-13,1.1687e-11,9.769531,1,2.4,0.7881638184000002
7886.522949,1.1722e-09,3.4743e-13,1.1722e-11,9.769531,1,2.4,0.7886522949000001
7891.407715,1.1715e-09,3.4457e-13,1.1715e-11,9.769531,1,2.4,0.7891407715000002
7896.29248,1.1678e-09,3.4222e-13,1.1678e-11,9.769531,1,2.4,0.7896292480000001
7901.177246,1.1623e-09,3.4018e-13,1.1623e-11,9.769532,1,2.4,0.7901177246000002
7906.062012,1.1643e-09,3.4097e-13,1.1643e-11,9.769531,1,2.4,0.7906062012000001
7910.946777,1.1641e-09,3.4232e-13,1.1641e-11,9.769531,1,2.4,0.7910946777000002
7915.831543,1.1593e-09,3.4258e-13,1.1593e-11,9.769532,1,2.4,0.7915831543000001
7920.716309,1.1573e-09,3.4395e-13,1.1573e-11,9.769531,1,2.4,0.7920716309000002
7925.601074,1.1577e-09,3.4606e-13,1.1577e-11,9.769531,1,2.4,0.7925601074000002
7930.48584,1.1541e-09,3.4749e-13,1.1541e-11,9.769531,1,2.4,0.7930485840000002
7935.370605,1.1513e-09,3.4879e-13,1.1513e-11,9.769531,1,2.4,0.7935370605000002
7940.255371,1.1497e-09,3.5057e-13,1.1497e-11,9.769532,1,2.4,0.7940255371000001
7945.140137,1.1476e-09,3.5244e-13,1.1476e-11,9.769531,1,2.4,0.7945140137000002
7950.024902,1.1432e-09,3.5418e-13,1.1432e-11,9.769531,1,2.4,0.7950024902000001
7954.909668,1.1421e-09,3.5605e-13,1.1421e-11,9.769532,1,2.4,0.7954909668000002
7959.794434,1.1388e-09,3.5606e-13,1.1388e-11,9.769531,1,2.4,0.7959794434000002
7964.679199,1.1333e-09,3.5422e-13,1.1333e-11,9.769531,1,2.4,0.7964679199000002
7969.563965,1.1318e-09,3.5163e-13,1.1318e-11,9.769531,1,2.4,0.7969563965000002
7974.44873,1.1343e-09,3.4934e-13,1.1343e-11,9.769531,1,2.4,0.7974448730000001
7979.333496,1.1353e-09,3.4806e-13,1.1353e-11,9.769532,1,2.4,0.7979333496000002
7984.218262,1.1322e-09,3.4779e-13,1.1322e-11,9.769531,1,2.4,0.7984218262000001
7989.103027,1.1311e-09,3.4978e-13,1.1311e-11,9.769531,1,2.4,0.7989103027000002
7993.987793,1.1261e-09,3.5218e-13,1.1261e-11,9.769532,1,2.4,0.7993987793000001
7998.872559,1.1219e-09,3.5525e-13,1.1219e-11,9.769531,1,2.4,0.7998872559000002
8003.757324,1.1194e-09,3.5824e-13,1.1194e-11,9.769531,1,2.4,0.8003757324000002
8008.64209,1.1204e-09,3.607e-13,1.1204e-11,9.769531,1,2.4,0.8008642090000002
8013.526855,1.1169e-09,3.6006e-13,1.1169e-11,9.769531,1,2.4,0.8013526855000002
8018.411621,1.1137e-09,3.5883e-13,1.1137e-11,9.769532,1,2.4,0.8018411621000001
8023.296387,1.1112e-09,3.5686e-13,1.1112e-11,9.769531,1,2.4,0.8023296387000002
8028.181152,1.1051e-09,3.5327e-13,1.1051e-11,9.769531,1,2.4,0.8028181152000001
8033.065918,1.1014e-09,3.5065e-13,1.1014e-11,9.769532,1,2.4,0.8033065918000002
8037.950684,1.0974e-09,3.4899e-13,1.0974e-11,9.769043,1,2.4,0.8037950684000001
8042.834961,1.0972e-09,3.4933e-13,1.0972e-11,9.769043,1,2.4,0.8042834961
8047.719727,1.0979e-09,3.5134e-13,1.0979e-11,9.769531,1,2.4,0.8047719727000001
8052.604492,1.1007e-09,3.5532e-13,1.1007e-11,9.769531,1,2.4,0.8052604492000002
8057.489258,1.097e-09,3.5882e-13,1.097e-11,9.769531,1,2.4,0.8057489258000001
8062.374023,1.0952e-09,3.6249e-13,1.0952e-11,9.769531,1,2.4,0.8062374023000002
8067.258789,1.0934e-09,3.6393e-13,1.0934e-11,9.769532,1,2.4,0.8067258789000001
8072.143555,1.0889e-09,3.6152e-13,1.0889e-11,9.769043,1,2.4,0.8072143555000001
8077.027832,1.0814e-09,3.5699e-13,1.0814e-11,9.769043,1,2.4,0.8077027832000001
8081.912598,1.0793e-09,3.5384e-13,1.0793e-11,9.769531,1,2.4,0.8081912598000002
8086.797363,1.0802e-09,3.5282e-13,1.0802e-11,9.769531,1,2.4,0.8086797363000001
8091.682129,1.0791e-09,3.5369e-13,1.0791e-11,9.769532,1,2.4,0.8091682129000002
8096.566895,1.0801e-09,3.5679e-13,1.0801e-11,9.769043,1,2.4,0.8096566895000001
8101.451172,1.0829e-09,3.6057e-13,1.0829e-11,9.769043,1,2.4,0.8101451172000002
8106.335938,1.0797e-09,3.6266e-13,1.0797e-11,9.769531,1,2.4,0.8106335938000002
8111.220703,1.0772e-09,3.642e-13,1.0772e-11,9.769531,1,2.4,0.8111220703000002
8116.105469,1.0726e-09,3.6495e-13,1.0726e-11,9.769043,1,2.4,0.8116105469000001
8120.989746,1.0705e-09,3.6565e-13,1.0705e-11,9.769043,1,2.4,0.8120989746000001
8125.874512,1.0698e-09,3.6595e-13,1.0698e-11,9.769531,1,2.4,0.8125874512000002
8130.759277,1.0658e-09,3.6466e-13,1.0658e-11,9.769043,1,2.4,0.8130759277000001
8135.643555,1.0609e-09,3.6238e-13,1.0609e-11,9.769043,1,2.4,0.8135643555000002
8140.52832,1.0559e-09,3.5984e-13,1.0559e-11,9.769531,1,2.4,0.8140528320000002
8145.413086,1.0515e-09,3.5743e-13,1.0515e-11,9.769043,1,2.4,0.8145413086000001
8150.297363,1.0519e-09,3.571e-13,1.0519e-11,9.769043,1,2.4,0.8150297363000001
8155.182129,1.0548e-09,3.5905e-13,1.0548e-11,9.769532,1,2.4,0.8155182129000002
8160.066895,1.055e-09,3.6187e-13,1.055e-11,9.769043,1,2.4,0.8160066895000001
8164.951172,1.0527e-09,3.6437e-13,1.0527e-11,9.769043,1,2.4,0.8164951172000001
8169.835938,1.0515e-09,3.6717e-13,1.0515e-11,9.769043,1,2.4,0.8169835938000002
8174.720215,1.0484e-09,3.6793e-13,1.0484e-11,9.769042,1,2.4,0.8174720215000002
8179.60498,1.0422e-09,3.6563e-13,1.0422e-11,9.769043,1,2.4,0.8179604980000001
8184.489258,1.0374e-09,3.6315e-13,1.0374e-11,9.769043,1,2.4,0.8184489258000001
8189.374023,1.0332e-09,3.6002e-13,1.0332e-11,9.769531,1,2.4,0.8189374023000002
8194.258789,1.0353e-09,3.6012e-13,1.0353e-11,9.768555,1,2.4,0.8194258789000001
8199.142578,1.0366e-09,3.6339e-13,1.0366e-11,9.768555,1,2.4,0.8199142578000003
8204.027344,1.0345e-09,3.663e-13,1.0345e-11,9.769531,1,2.4,0.8204027344000001
8208.912109,1.0302e-09,3.6712e-13,1.0302e-11,9.769531,1,2.4,0.8208912109000003
8213.796875,1.0244e-09,3.6662e-13,1.0244e-11,9.768555,1,2.4,0.8213796875000001
8218.680664,1.0216e-09,3.6575e-13,1.0216e-11,9.768555,1,2.4,0.8218680664000001
8223.56543,1.0206e-09,3.6503e-13,1.0206e-11,9.769531,1,2.4,0.8223565430000002
8228.450195,1.0173e-09,3.6356e-13,1.0173e-11,9.768554,1,2.4,0.8228450195000001
8233.333984,1.0139e-09,3.6112e-13,1.0139e-11,9.768555,1,2.4,0.8233333984000002
8238.21875,1.0112e-09,3.5916e-13,1.0112e-11,9.769532,1,2.4,0.8238218750000001
8243.103516,1.0166e-09,3.6203e-13,1.0166e-11,9.768555,1,2.4,0.8243103516000001
8247.987305,1.0166e-09,3.6478e-13,1.0166e-11,9.768554,1,2.4,0.8247987305000002
8252.87207,1.0156e-09,3.6772e-13,1.0156e-11,9.769531,1,2.4,0.8252872070000001
